Title,Parent Organization,Contact Name,Contact Title,Phone Number,Phone Ext.,Website URL,Center Email Address,Country,Postal Code,County,Facebook Page URL,Twitter URL,Blog URL,About Our Center,Organization Type,Languages,Languages (Other),Number of Computers,Windows/Mac OS,Assistive Technology,Assistive Technology (Other),Wi-Fi Available?,Other Technology,Target Audience,Target Audience (Other),Open to Public?,Location
Freeland Library,Sno-Isle Libraries,Staff,,360-331-7323,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98249-1357,Island,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,English,,18,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"5495 Harbor Ave
Freeland, Washington
(48.01153115232611, -122.52711909908258)"
Granite Falls Library,Sno-Isle Libraries,Staff,,360-691-6087,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98252-0599,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish","Italian, French, German",18,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"815 E Galena
Granite Falls, Washington
(48.082126469142906, -121.95854926999394)"
Lake Stevens Library,Sno-Isle Libraries,Staff,,425-334-1900,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98258-0217,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,9,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1804 Main St
Lake Stevens, Washington
(48.014005278760294, -122.06419409568412)"
Langley Library,Sno-Isle Libraries,Staff,,360-221-4383,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98260-0365,Island,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish","French, Italian, Portuguese, Greek",14,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"104 2nd St
Langley, Washington
(48.03994172608532, -122.40625122952838)"
Lynnwood Library,Sno-Isle Libraries,Staff,,425-778-2148,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98036-5617,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish","German, ASL",75,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"19200 44th Ave W
Lynnwood, Washington
(47.82433826278094, -122.29246001316102)"
Marysville Library,Sno-Isle Libraries,Staff,,360-658-5000,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98270-4127,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://silmarysvillelibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Japanese, Spanish",,44,Windows,"Deaf, Wheelchair accessible",Adaptive Laptops,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"6120 Grove St
Marysville, Washington
(48.06444825138374, -122.14813681389899)"
Mill Creek Library,Sno-Isle Libraries,Staff,,425-337-4822,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98012-1212,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Russian, Spanish","French, Ukranian, Hindi, Oriya, Punjabi",25,Windows,"Deaf, Wheelchair accessible",Adaptive Laptops,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"15429 Bothell Everett Hwy
Mill Creek, Washington
(47.857864988033214, -122.21871560675845)"
Monroe Library,Sno-Isle Libraries,Staff,,360-794-7851,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98272-2035,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://silmonroelibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,46,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1070 Village Way
Monroe, Washington
(47.8488088151982, -121.98476597405636)"
Mountlake Terrace Library,Sno-Isle Libraries,Staff,,425-776-8722,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98043-4630,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://mountlaketerracelibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"Chinese, English, Spanish","French, ASL",30,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"23300 58th Ave W
Mountlake Terrace, Washington
(47.78745908941639, -122.3111860088104)"
Mukilteo Library,Sno-Isle Libraries,Staff,,425-493-8202,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98275-4725,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Japanese, Russian",,38,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"4675 Harbour Pointe Blvd
Mukilteo, Washington
(47.90491751660619, -122.29624615890441)"
Oak Harbor Library,Sno-Isle Libraries,Staff,,360-675-5115,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98277-3091,Island,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snooakharborlibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish","French, Italian, Portuguese",42,Windows,"Blind/LV, Wheelchair accessible",Large monitor & keyboard,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1000 SE Regatta Dr
Oak Harbor, Washington
(48.290592218532524, -122.63573876716858)"
Snohomish Library,Sno-Isle Libraries,Staff,,360-568-2898,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98290-2525,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snohomishlibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"Chinese, English, Korean","German, Norwegian, Swedish, Danish",58,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"311 Maple Ave
Snohomish, Washington
(47.915483230013464, -122.08871726576939)"
Stanwood Library,Sno-Isle Libraries,Staff,,360-629-3132,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98292-8097,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://stanwoodlibrary.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,15,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"9701 271st St NW
Stanwood, Washington
(48.24211831149222, -122.36383020940627)"
Sultan Library,Sno-Isle Libraries,Staff,,360-793-1695,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98294-0580,Snohomish,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://snoisleteens.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,English,ASL,16,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"319 Main St, #100
Sultan, Washington
(47.86232884975388, -121.8176078267296)"
Camano Island Library Pilot Project,Sno-Isle Libraries,Staff,,360-387-5150,,http://www.sno-isle.org,technology@sno-isle.org ,United States,98282-8770,Island,https://www.facebook.com/SnoIsleLibraries,http://twitter.com/snoislelibrary,http://camanoislandlib.blogspot.com/,"Sno-Isle Libraries is a two-county public library system in Washington state with 21 community libraries. Our mission is to be a community doorway to reading, resources, and lifelong learning, and a center for people, ideas, and culture.",Library,"English, Spanish",,8,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"848 N. Sunrise Blvd
Camano Island, Washington
(48.24114661139031, -122.45603706575173)"
Forks Library,North Olympic Library System,Theresa Tetreau,Manager,360-374-6402,,http://www.nols.org,Forks@nols.org ,United States,98331-1817,Clallam,https://www.facebook.com/NorthOlympicLibrarySystem,https://twitter.com/#!/nolslibraries,,"NOLS is the public library serving all of Clallam County, WA.  The Library's mission for 2012-2014 is Learn. Create. Connect.",Library,English,,12,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"171 Forks Ave S
Forks, Washington
(47.95013999976135, -124.38543000029415)"
Clallam Bay Library,North Olympic Library System,Theresa Tetreau,Manager,360-963-2414,,http://www.nols.org,ClallamBay@nols.org ,United States,98326,Clallam,https://www.facebook.com/NorthOlympicLibrarySystem,https://twitter.com/#!/nolslibraries,,"NOLS is the public library serving all of Clallam County, WA.  The Library's mission for 2012-2014 is Learn. Create. Connect.",Library,English,,8,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"16990 Hwy 12
Clallam Bay, Washington
(48.2537100001166, -124.26015000022221)"
Port Angeles Library,North Olympic Library System,Lisa Musgrove,Manager,360-417-8500,,http://www.nols.org,PortAngeles@nols.org ,United States,98362-6536,Clallam,https://www.facebook.com/NorthOlympicLibrarySystem,https://twitter.com/#!/nolslibraries,,"NOLS is the public library serving all of Clallam County, WA.  The Library's mission for 2012-2014 is Learn. Create. Connect.",Library,English,,39,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"2210 S Peabody St
Port Angeles, Washington
(48.106077868119996, -123.43838513611541)"
Sequim Library,North Olympic Library System,Lauren Dahlgren,Manager,360-683-1161,,http://www.nols.org,Sequim@nols.org ,United States,98382-3148,Clallam,https://www.facebook.com/NorthOlympicLibrarySystem,https://twitter.com/#!/nolslibraries,,"NOLS is the public library serving all of Clallam County, WA.  The Library's mission for 2012-2014 is Learn. Create. Connect.",Library,English,,17,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"630 N Sequim Ave
Sequim, Washington
(48.08580714957958, -123.10225453444423)"
Tacoma Intel Computer Clubhouse,,Mary Barrett,Manager,253-468-8157,,http://www.cleverkids.org/,info@allenrenaissance.org ,United States,98405,Pierce,,,,"The Intel Computer Clubhouse revamps the way youth learn and live and provides them with vital 21st century skills. These skills require youth to become technologically fluent. We also realize that computers, software, and networking do not, by themselves, lead to the development of technological fluency. In creating the Clubhouse , we needed to consider not only new technologies, but also new forms of social interaction, new types of activities, new areas of knowledge, and new attitudes towards learning.",Human Services/Non-profit (non-residential),English,,10,Windows,None,,No Wi-Fi,Audio productionVideo production,"Youth: Pre-teen, Youth: Teen",,Limited Users,"1209 MLK Jr Way
Tacoma, Washington
(47.25055282164692, -122.45135222929775)"
